met,tdt-leapsec,offset_scale,utc,tdt,"naif0012.tls","new-horizons_3381.tsc"
"A3:A1987","B3:B1987","C3:C4"
346118620.00000,537084701.426240,"2000-01-01 12:00:00","2017-01-07T18:11:41.4262399Z","2017-01-07-18:12:50.6102399"
346291416.00000,537257497.428191,86400.0,"2017-01-09T18:11:37.4281909Z","2017-01-09-18:12:46.6121909"
346428190.00000,537394271.429719,,"2017-01-11T08:11:11.4297189Z","2017-01-11-08:12:20.6137189"
346604594.00000,537570675.431719,,"2017-01-13T09:11:15.4317189Z","2017-01-13-09:12:24.6157189"
346860176.00000,537826257.434590,,"2017-01-16T08:10:57.4345899Z","2017-01-16-08:12:06.6185899"
347022168.00000,537988249.436408,,"2017-01-18T05:10:49.4364080Z","2017-01-18-05:11:58.6204080"
347151788.00000,538117869.437900,,"2017-01-19T17:11:09.4378999Z","2017-01-19-17:12:18.6218999"
347202166.00000,538168247.438450,,"2017-01-20T07:10:47.4384499Z","2017-01-20-07:11:56.6224499"
347464967.00000,538431048.441423,,"2017-01-23T08:10:48.4414229Z","2017-01-23-08:11:57.6254229"
347612597.00000,538578678.443114,,"2017-01-25T01:11:18.4431140Z","2017-01-25-01:12:27.6271140"
347698989.00000,538665070.444096,,"2017-01-26T01:11:10.4440959Z","2017-01-26-01:12:19.6280959"
347828574.00000,538794655.445521,,"2017-01-27T13:10:55.4455209Z","2017-01-27-13:12:04.6295210"
348019376.00000,538985457.447692,,"2017-01-29T18:10:57.4476920Z","2017-01-29-18:12:06.6316920"
348091416.00000,539057497.448506,,"2017-01-30T14:11:37.4485059Z","2017-01-30-14:12:46.6325060"
348192174.00000,539158255.449642,,"2017-01-31T18:10:55.4496419Z","2017-01-31-18:12:04.6336419"
348278575.00000,539244656.450601,,"2017-02-01T18:10:56.4506009Z","2017-02-01-18:12:05.6346009"
348328957.00000,539295038.451187,,"2017-02-02T08:10:38.4511870Z","2017-02-02-08:11:47.6351870"
348624221.00000,539590302.454515,,"2017-02-05T18:11:42.4545149Z","2017-02-05-18:12:51.6385149"
348703375.00000,539669456.455435,,"2017-02-06T16:10:56.4554350Z","2017-02-06-16:12:05.6394350"
348959883.00000,539925964.458318,,"2017-02-09T15:26:04.4583179Z","2017-02-09-15:27:13.6423180"
349056219.00000,540022300.459433,,"2017-02-10T18:11:40.4594329Z","2017-02-10-18:12:49.6434329"
349142624.00000,540108705.460406,,"2017-02-11T18:11:45.4604059Z","2017-02-11-18:12:54.6444059"
349228966.00000,540195047.461392,,"2017-02-12T18:10:47.4613919Z","2017-02-12-18:11:56.6453919"
349275763.00000,540241844.461920,,"2017-02-13T07:10:44.4619200Z","2017-02-13-07:11:53.6459200"
349488170.00000,540454251.464341,,"2017-02-15T18:10:51.4643409Z","2017-02-15-18:12:00.6483409"
349506157.00000,540472238.464554,,"2017-02-15T23:10:38.4645539Z","2017-02-15-23:11:47.6485539"
349610561.00000,540576642.465720,,"2017-02-17T04:10:42.4657199Z","2017-02-17-04:11:51.6497199"
349707771.00000,540673852.466844,,"2017-02-18T07:10:52.4668439Z","2017-02-18-07:12:01.6508439"
349909442.00000,540875523.469146,,"2017-02-20T15:12:03.4691460Z","2017-02-20-15:13:12.6531460"
349995791.00000,540961872.470124,,"2017-02-21T15:11:12.4701240Z","2017-02-21-15:12:21.6541240"
350021024.00000,540987105.470407,,"2017-02-21T22:11:45.4704070Z","2017-02-21-22:12:54.6544070"
350312595.00000,541278676.473728,,"2017-02-25T07:11:16.4737279Z","2017-02-25-07:12:25.6577279"
350384581.00000,541350662.474540,,"2017-02-26T03:11:02.4745399Z","2017-02-26-03:12:11.6585400"
350557387.00000,541523468.476507,,"2017-02-28T03:11:08.4765069Z","2017-02-28-03:12:17.6605069"
350683460.00000,541649541.477964,,"2017-03-01T14:12:21.4779640Z","2017-03-01-14:13:30.6619640"
350870608.00000,541836689.480087,,"2017-03-03T18:11:29.4800870Z","2017-03-03-18:12:38.6640870"
350942618.00000,541908699.480938,,"2017-03-04T14:11:39.4809379Z","2017-03-04-14:12:48.6649379"
351029023.00000,541995104.481884,,"2017-03-05T14:11:44.4818840Z","2017-03-05-14:12:53.6658840"
351115470.00000,542081551.482887,,"2017-03-06T14:12:31.4828870Z","2017-03-06-14:13:40.6668870"
351338616.00000,542304697.485463,,"2017-03-09T04:11:37.4854630Z","2017-03-09-04:12:46.6694630"
351475430.00000,542441511.487019,,"2017-03-10T18:11:51.4870189Z","2017-03-10-18:13:00.6710189"
351518636.00000,542484717.487518,,"2017-03-11T06:11:57.4875179Z","2017-03-11-06:13:06.6715179"
351601428.00000,542567509.488469,,"2017-03-12T05:11:49.4884690Z","2017-03-12-05:12:58.6724690"
351734699.00000,542700780.490010,,"2017-03-13T18:13:00.4900100Z","2017-03-13-18:14:09.6740100"
351777849.00000,542743930.490498,,"2017-03-14T06:12:10.4904979Z","2017-03-14-06:13:19.6744979"
351972272.00000,542938353.492731,,"2017-03-16T12:12:33.4927309Z","2017-03-16-12:13:42.6767309"
352148701.00000,543114782.494766,,"2017-03-18T13:13:02.4947659Z","2017-03-18-13:14:11.6787660"
352242261.00000,543208342.495833,,"2017-03-19T15:12:22.4958330Z","2017-03-19-15:13:31.6798330"
352339469.00000,543305550.496973,,"2017-03-20T18:12:30.4969730Z","2017-03-20-18:13:39.6809730"
352379073.00000,543345154.497424,,"2017-03-21T05:12:34.4974240Z","2017-03-21-05:13:43.6814240"
352566289.00000,543532370.499563,,"2017-03-23T09:12:50.4995629Z","2017-03-23-09:13:59.6835629"
352638286.00000,543604367.500419,,"2017-03-24T05:12:47.5004190Z","2017-03-24-05:13:56.6844190"
352854308.00000,543820389.502904,,"2017-03-26T17:13:09.5029039Z","2017-03-26-17:14:18.6869039"
353009109.00000,543975190.504710,,"2017-03-28T12:13:10.5047099Z","2017-03-28-12:14:19.6887099"
353174705.00000,544140786.506604,,"2017-03-30T10:13:06.5066039Z","2017-03-30-10:14:15.6906039"
353318723.00000,544284804.508271,,"2017-04-01T02:13:24.5082709Z","2017-04-01-02:14:33.6922709"
353441135.00000,544407216.509714,,"2017-04-02T12:13:36.5097140Z","2017-04-02-12:14:45.6937140"
353545529.00000,544511610.510911,,"2017-04-03T17:13:30.5109109Z","2017-04-03-17:14:39.6949110"
353592344.00000,544558425.511431,,"2017-04-04T06:13:45.5114309Z","2017-04-04-06:14:54.6954309"
367449320.00000,558415401.675064,,"2017-09-11T15:23:21.6750639Z","2017-09-11-15:24:30.8590639"
367485357.00000,558451438.675495,,"2017-09-12T01:23:58.6754950Z","2017-09-12-01:25:07.8594950"
367617536.00000,558583617.677149,,"2017-09-13T14:06:57.6771489Z","2017-09-13-14:08:06.8611489"
367685926.00000,558652007.677961,,"2017-09-14T09:06:47.6779609Z","2017-09-14-09:07:56.8619610"
367801101.00000,558767182.679294,,"2017-09-15T17:06:22.6792939Z","2017-09-15-17:07:31.8632940"
367887462.00000,558853543.680312,,"2017-09-16T17:05:43.6803120Z","2017-09-16-17:06:52.8643120"
367941432.00000,558907513.680948,,"2017-09-17T08:05:13.6809480Z","2017-09-17-08:06:22.8649480"
368031453.00000,558997534.681993,,"2017-09-18T09:05:34.6819930Z","2017-09-18-09:06:43.8659930"
368204229.00000,559170310.684008,,"2017-09-20T09:05:10.6840080Z","2017-09-20-09:06:19.8680080"
368398602.00000,559364683.686246,,"2017-09-22T15:04:43.6862460Z","2017-09-22-15:05:52.8702460"
368582157.00000,559548238.688369,,"2017-09-24T18:03:58.6883690Z","2017-09-24-18:05:07.8723690"
368657795.00000,559623876.689294,,"2017-09-25T15:04:36.6892939Z","2017-09-25-15:05:45.8732939"
368722539.00000,559688620.690044,,"2017-09-26T09:03:40.6900439Z","2017-09-26-09:04:49.8740439"
369100480.00000,560066561.694401,,"2017-09-30T18:02:41.6944010Z","2017-09-30-18:03:50.8784010"
369150863.00000,560116944.695014,,"2017-10-01T08:02:24.6950139Z","2017-10-01-08:03:33.8790140"
369266056.00000,560232137.696342,,"2017-10-02T16:02:17.6963419Z","2017-10-02-16:03:26.8803420"
369359662.00000,560325743.697404,,"2017-10-03T18:02:23.6974040Z","2017-10-03-18:03:32.8814040"
369431672.00000,560397753.698250,,"2017-10-04T14:02:33.6982499Z","2017-10-04-14:03:42.8822499"
369518034.00000,560484115.699239,,"2017-10-05T14:01:55.6992390Z","2017-10-05-14:03:04.8832390"
369611616.00000,560577697.700338,,"2017-10-06T16:01:37.7003380Z","2017-10-06-16:02:46.8843380"
369698000.00000,560664081.701337,,"2017-10-07T16:01:21.7013369Z","2017-10-07-16:02:30.8853369"
369784388.00000,560750469.702347,,"2017-10-08T16:01:09.7023470Z","2017-10-08-16:02:18.8863470"
369870780.00000,560836861.703343,,"2017-10-09T16:01:01.7033430Z","2017-10-09-16:02:10.8873430"
369957165.00000,560923246.704333,,"2017-10-10T16:00:46.7043329Z","2017-10-10-16:01:55.8883329"
370043550.00000,561009631.705329,,"2017-10-11T16:00:31.7053289Z","2017-10-11-16:01:40.8893289"
370129942.00000,561096023.706329,,"2017-10-12T16:00:23.7063289Z","2017-10-12-16:01:32.8903290"
370212719.00000,561178800.707283,,"2017-10-13T15:00:00.7072830Z","2017-10-13-15:01:09.8912830"
370311002.00000,561277083.708384,,"2017-10-14T18:18:03.7083840Z","2017-10-14-18:19:12.8923840"
370385494.00000,561351575.709261,,"2017-10-15T14:59:35.7092609Z","2017-10-15-15:00:44.8932609"
370471885.00000,561437966.710265,,"2017-10-16T14:59:26.7102650Z","2017-10-16-15:00:35.8942650"
370558271.00000,561524352.711259,,"2017-10-17T14:59:12.7112590Z","2017-10-17-15:00:21.8952590"
370657140.00000,561623221.712382,,"2017-10-18T18:27:01.7123819Z","2017-10-18-18:28:10.8963819"
370731093.00000,561697174.713245,,"2017-10-19T14:59:34.7132450Z","2017-10-19-15:00:43.8972450"
370829735.00000,561795816.714351,,"2017-10-20T18:23:36.7143509Z","2017-10-20-18:24:45.8983509"
370903827.00000,561869908.715223,,"2017-10-21T14:58:28.7152229Z","2017-10-21-14:59:37.8992229"
371001003.00000,561967084.716312,,"2017-10-22T17:58:04.7163119Z","2017-10-22-17:59:13.9003119"
371076601.00000,562042682.717210,,"2017-10-23T14:58:02.7172099Z","2017-10-23-14:59:11.9012099"
371162990.00000,562129071.718189,,"2017-10-24T14:57:51.7181890Z","2017-10-24-14:59:00.9021890"
371249376.00000,562215457.719189,,"2017-10-25T14:57:37.7191889Z","2017-10-25-14:58:46.9031889"
371335766.00000,562301847.720164,,"2017-10-26T14:57:27.7201639Z","2017-10-26-14:58:36.9041639"
371411340.00000,562377421.721027,,"2017-10-27T11:57:01.7210270Z","2017-10-27-11:58:10.9050270"
371504933.00000,562471014.722114,,"2017-10-28T13:56:54.7221139Z","2017-10-28-13:58:03.9061139"
371591326.00000,562557407.723099,,"2017-10-29T13:56:47.7230989Z","2017-10-29-13:57:56.9070990"
371670568.00000,562636649.723996,,"2017-10-30T11:57:29.7239960Z","2017-10-30-11:58:38.9079960"
371864895.00000,562830976.726192,,"2017-11-01T17:56:16.7261919Z","2017-11-01-17:57:25.9101920"
371879310.00000,562845391.726387,,"2017-11-01T21:56:31.7263870Z","2017-11-01-21:57:40.9103870"
372109660.00000,563075741.729005,,"2017-11-04T13:55:41.7290049Z","2017-11-04-13:56:50.9130049"
372138440.00000,563104521.729344,,"2017-11-04T21:55:21.7293440Z","2017-11-04-21:56:30.9133440"
372282433.00000,563248514.730988,,"2017-11-06T13:55:14.7309880Z","2017-11-06-13:56:23.9149880"
372368822.00000,563334903.731969,,"2017-11-07T13:55:03.7319689Z","2017-11-07-13:56:12.9159690"
372469598.00000,563435679.733105,,"2017-11-08T17:54:39.7331049Z","2017-11-08-17:55:48.9171049"
372541600.00000,563507681.733940,,"2017-11-09T13:54:41.7339400Z","2017-11-09-13:55:50.9179400"
372656770.00000,563622851.735247,,"2017-11-10T21:54:11.7352470Z","2017-11-10-21:55:20.9192470"
372797164.00000,563763245.736835,,"2017-11-12T12:54:05.7368350Z","2017-11-12-12:55:14.9208350"
372883548.00000,563849629.737824,,"2017-11-13T12:53:49.7378239Z","2017-11-13-12:54:58.9218239"
372987934.00000,563954015.739004,,"2017-11-14T17:53:35.7390040Z","2017-11-14-17:54:44.9230040"
373056325.00000,564022406.739779,,"2017-11-15T12:53:26.7397789Z","2017-11-15-12:54:35.9237790"
373085108.00000,564051189.740104,,"2017-11-15T20:53:09.7401039Z","2017-11-15-20:54:18.9241039"
373225501.00000,564191582.741700,,"2017-11-17T11:53:02.7416999Z","2017-11-17-11:54:11.9256999"
373333490.00000,564299571.742918,,"2017-11-18T17:52:51.7429180Z","2017-11-18-17:54:00.9269180"
373401889.00000,564367970.743694,,"2017-11-19T12:52:50.7436939Z","2017-11-19-12:53:59.9276939"
373488282.00000,564454363.744689,,"2017-11-20T12:52:43.7446889Z","2017-11-20-12:53:52.9286890"
373593639.00000,564559720.745865,,"2017-11-21T18:08:40.7458649Z","2017-11-21-18:09:49.9298650"
373661061.00000,564627142.746630,,"2017-11-22T12:52:22.7466299Z","2017-11-22-12:53:31.9306299"
373689841.00000,564655922.746958,,"2017-11-22T20:52:02.7469580Z","2017-11-22-20:53:11.9309580"
373938221.00000,564904302.749765,,"2017-11-25T17:51:42.7497650Z","2017-11-25-17:52:51.9337650"
374003023.00000,564969104.750494,,"2017-11-26T11:51:44.7504940Z","2017-11-26-11:52:53.9344940"
374168592.00000,565134673.752368,,"2017-11-28T09:51:13.7523679Z","2017-11-28-09:52:22.9363679"
374284705.00000,565250786.753685,,"2017-11-29T18:06:26.7536849Z","2017-11-29-18:07:35.9376850"
374370172.00000,565336253.754643,,"2017-11-30T17:50:53.7546429Z","2017-11-30-17:52:02.9386429"
374434978.00000,565401059.755385,,"2017-12-01T11:50:59.7553850Z","2017-12-01-11:52:08.9393850"
374542954.00000,565509035.756590,,"2017-12-02T17:50:35.7565900Z","2017-12-02-17:51:44.9405900"
374546538.00000,565512619.756641,,"2017-12-02T18:50:19.7566410Z","2017-12-02-18:51:28.9406410"
374694149.00000,565660230.758308,,"2017-12-04T11:50:30.7583079Z","2017-12-04-11:51:39.9423079"
374780572.00000,565746653.759286,,"2017-12-05T11:50:53.7592859Z","2017-12-05-11:52:02.9432859"
374974931.00000,565941012.761601,,"2017-12-07T17:50:12.7616009Z","2017-12-07-17:51:21.9456009"
375050524.00000,566016605.762437,,"2017-12-08T14:50:05.7624369Z","2017-12-08-14:51:14.9464370"
375147744.00000,566113825.763558,,"2017-12-09T17:50:25.7635580Z","2017-12-09-17:51:34.9475580"
375234093.00000,566200174.764524,,"2017-12-10T17:49:34.7645239Z","2017-12-10-17:50:43.9485239"
375295292.00000,566261373.765205,,"2017-12-11T10:49:33.7652050Z","2017-12-11-10:50:42.9492050"
375381683.00000,566347764.766188,,"2017-12-12T10:49:24.7661880Z","2017-12-12-10:50:33.9501880"
375493442.00000,566459523.767458,,"2017-12-13T17:52:03.7674579Z","2017-12-13-17:53:12.9514579"
375543654.00000,566509735.768000,,"2017-12-14T07:48:55.7680000Z","2017-12-14-07:50:04.9520000"
375640860.00000,566606941.769100,,"2017-12-15T10:49:01.7690999Z","2017-12-15-10:50:10.9530999"
375752454.00000,566718535.770358,,"2017-12-16T17:48:55.7703579Z","2017-12-16-17:50:04.9543579"
375838841.00000,566804922.771325,,"2017-12-17T17:48:42.7713249Z","2017-12-17-17:49:51.9553250"
375925235.00000,566891316.772294,,"2017-12-18T17:48:36.7722939Z","2017-12-18-17:49:45.9562939"
375968458.00000,566934539.772750,,"2017-12-19T05:48:59.7727500Z","2017-12-19-05:50:08.9567500"
390520899.00000,581486980.938854,,"2018-06-05T16:09:40.9388539Z","2018-06-05-16:10:50.1228539"
390584687.00000,581550768.940093,,"2018-06-06T09:52:48.9400930Z","2018-06-06-09:53:58.1240930"
390656682.00000,581622763.940946,,"2018-06-07T05:52:43.9409459Z","2018-06-07-05:53:53.1249459"
390764660.00000,581730741.942210,,"2018-06-08T11:52:21.9422099Z","2018-06-08-11:53:31.1262099"
390865466.00000,581831547.943415,,"2018-06-09T15:52:27.9434149Z","2018-06-09-15:53:37.1274149"
390951865.00000,581917946.944437,,"2018-06-10T15:52:26.9444370Z","2018-06-10-15:53:36.1284370"
391028004.00000,581994085.945342,,"2018-06-11T13:01:25.9453419Z","2018-06-11-13:02:35.1293419"
391085035.00000,582051116.945993,,"2018-06-12T04:51:56.9459929Z","2018-06-12-04:53:06.1299929"
391211066.00000,582177147.947506,,"2018-06-13T15:52:27.9475059Z","2018-06-13-15:53:37.1315059"
391304780.00000,582270861.948565,,"2018-06-14T17:54:21.9485650Z","2018-06-14-17:55:31.1325650"
391380245.00000,582346326.949497,,"2018-06-15T14:52:06.9494969Z","2018-06-15-14:53:16.1334969"
391459435.00000,582425516.950439,,"2018-06-16T12:51:56.9504389Z","2018-06-16-12:53:06.1344389"
391553047.00000,582519128.951536,,"2018-06-17T14:52:08.9515359Z","2018-06-17-14:53:18.1355359"
391610648.00000,582576729.952212,,"2018-06-18T06:52:09.9522119Z","2018-06-18-06:53:19.1362119"
391715033.00000,582681114.953453,,"2018-06-19T11:51:54.9534529Z","2018-06-19-11:53:04.1374529"
391783448.00000,582749529.954248,,"2018-06-20T06:52:09.9542479Z","2018-06-20-06:53:19.1382479"
391910236.00000,582876317.955778,,"2018-06-21T18:05:17.9557780Z","2018-06-21-18:06:27.1397780"
391985042.00000,582951123.956652,,"2018-06-22T14:52:03.9566519Z","2018-06-22-14:53:13.1406519"
392082400.00000,583048481.957770,,"2018-06-23T17:54:41.9577699Z","2018-06-23-17:55:51.1417700"
392154236.00000,583120317.958659,,"2018-06-24T13:51:57.9586589Z","2018-06-24-13:53:07.1426589"
392208237.00000,583174318.959277,,"2018-06-25T04:51:58.9592770Z","2018-06-25-04:53:08.1432770"
392330681.00000,583296762.960745,,"2018-06-26T14:52:42.9607449Z","2018-06-26-14:53:52.1447449"
392417075.00000,583383156.961765,,"2018-06-27T14:52:36.9617649Z","2018-06-27-14:53:46.1457649"
392503471.00000,583469552.962789,,"2018-06-28T14:52:32.9627889Z","2018-06-28-14:53:42.1467889"
392589881.00000,583555962.963797,,"2018-06-29T14:52:42.9637969Z","2018-06-29-14:53:52.1477969"
392669014.00000,583635095.964736,,"2018-06-30T12:51:35.9647359Z","2018-06-30-12:52:45.1487360"
392759013.00000,583725094.965808,,"2018-07-01T13:51:34.9658080Z","2018-07-01-13:52:44.1498080"
392838204.00000,583804285.966734,,"2018-07-02T11:51:25.9667339Z","2018-07-02-11:52:35.1507339"
392917399.00000,583883480.967671,,"2018-07-03T09:51:20.9676710Z","2018-07-03-09:52:30.1516710"
393000194.00000,583966275.968650,,"2018-07-04T08:51:15.9686499Z","2018-07-04-08:52:25.1526499"
393119468.00000,584085549.970064,,"2018-07-05T17:59:09.9700640Z","2018-07-05-18:00:19.1540640"
393180186.00000,584146267.970770,,"2018-07-06T10:51:07.9707700Z","2018-07-06-10:52:17.1547700"
393273793.00000,584239874.971895,,"2018-07-07T12:51:14.9718949Z","2018-07-07-12:52:24.1558949"
393360185.00000,584326266.972915,,"2018-07-08T12:51:06.9729149Z","2018-07-08-12:52:16.1569149"
393464750.00000,584430831.974121,,"2018-07-09T17:53:51.9741209Z","2018-07-09-17:55:01.1581209"
393522169.00000,584488250.974813,,"2018-07-10T09:50:50.9748129Z","2018-07-10-09:52:00.1588129"
393637540.00000,584603621.976160,,"2018-07-11T17:53:41.9761599Z","2018-07-11-17:54:51.1601599"
393691360.00000,584657441.976807,,"2018-07-12T08:50:41.9768069Z","2018-07-12-08:51:51.1608070"
393792165.00000,584758246.978030,,"2018-07-13T12:50:46.9780299Z","2018-07-13-12:51:56.1620299"
393878561.00000,584844642.979040,,"2018-07-14T12:50:42.9790400Z","2018-07-14-12:51:52.1630400"
393957746.00000,584923827.979969,,"2018-07-15T10:50:27.9799690Z","2018-07-15-10:51:37.1639690"
394062335.00000,585028416.981193,,"2018-07-16T15:53:36.9811929Z","2018-07-16-15:54:46.1651929"
394108952.00000,585075033.981763,,"2018-07-17T04:50:33.9817630Z","2018-07-17-04:51:43.1657630"
394328692.00000,585294773.984324,,"2018-07-19T17:52:53.9843239Z","2018-07-19-17:54:03.1683239"
394382520.00000,585348601.984989,,"2018-07-20T08:50:01.9849889Z","2018-07-20-08:51:11.1689889"
394476118.00000,585442199.986101,,"2018-07-21T10:49:59.9861010Z","2018-07-21-10:51:09.1701010"
394540930.00000,585507011.986865,,"2018-07-22T04:50:11.9868650Z","2018-07-22-04:51:21.1708650"
394648903.00000,585614984.988141,,"2018-07-23T10:49:44.9881409Z","2018-07-23-10:50:54.1721409"
394800111.00000,585766192.989934,,"2018-07-25T04:49:52.9899339Z","2018-07-25-04:51:02.1739339"
394933457.00000,585899538.991492,,"2018-07-26T17:52:18.9914920Z","2018-07-26-17:53:28.1754920"
394987275.00000,585953356.992137,,"2018-07-27T08:49:16.9921369Z","2018-07-27-08:50:26.1761369"
395048465.00000,586014546.992846,,"2018-07-28T01:49:06.9928460Z","2018-07-28-01:50:16.1768460"
395189030.00000,586155111.994536,,"2018-07-29T16:51:51.9945360Z","2018-07-29-16:53:01.1785360"
395275422.00000,586241503.995495,,"2018-07-30T16:51:43.9954949Z","2018-07-30-16:52:53.1794949"
395336450.00000,586302531.996258,,"2018-07-31T09:48:51.9962580Z","2018-07-31-09:50:01.1802580"
395426441.00000,586392522.997327,,"2018-08-01T10:48:42.9973269Z","2018-08-01-10:49:52.1813269"
395512834.00000,586478915.998352,,"2018-08-02T10:48:35.9983519Z","2018-08-02-10:49:45.1823519"
395584821.00000,586550902.999199,,"2018-08-03T06:48:22.9991990Z","2018-08-03-06:49:32.1831990"
395682015.00000,586648097.000355,,"2018-08-04T09:48:17.0003550Z","2018-08-04-09:49:26.1843550"
395826001.00000,586792083.002043,,"2018-08-06T01:48:03.0020430Z","2018-08-06-01:49:12.1860430"
395919608.00000,586885690.003160,,"2018-08-07T03:48:10.0031599Z","2018-08-07-03:49:19.1871600"
396031194.00000,586997276.004472,,"2018-08-08T10:47:56.0044720Z","2018-08-08-10:49:05.1884720"
396099572.00000,587065654.005261,,"2018-08-09T05:47:34.0052609Z","2018-08-09-05:48:43.1892609"
396189568.00000,587155650.006324,,"2018-08-10T06:47:30.0063239Z","2018-08-10-06:48:39.1903239"
396312309.00000,587278391.007793,,"2018-08-11T16:53:11.0077929Z","2018-08-11-16:54:20.1917929"
396369550.00000,587335632.008473,,"2018-08-12T08:47:12.0084730Z","2018-08-12-08:48:21.1924730"
396452359.00000,587418441.009434,,"2018-08-13T07:47:21.0094339Z","2018-08-13-07:48:30.1934340"
396549577.00000,587515659.010590,,"2018-08-14T10:47:39.0105899Z","2018-08-14-10:48:48.1945899"
396718733.00000,587684815.012571,,"2018-08-16T09:46:55.0125709Z","2018-08-16-09:48:04.1965709"
396920480.00000,587886562.014930,,"2018-08-18T17:49:22.0149300Z","2018-08-18-17:50:31.1989300"
396941900.00000,587907982.015183,,"2018-08-18T23:46:22.0151829Z","2018-08-18-23:47:31.1991829"
397125525.00000,588091607.017367,,"2018-08-21T02:46:47.0173670Z","2018-08-21-02:47:56.2013670"
397323479.00000,588289561.019687,,"2018-08-23T09:46:01.0196869Z","2018-08-23-09:47:10.2036869"
397409870.00000,588375952.020712,,"2018-08-24T09:45:52.0207120Z","2018-08-24-09:47:01.2047120"
397525191.00000,588491273.022062,,"2018-08-25T17:47:53.0220619Z","2018-08-25-17:49:02.2060619"
397582641.00000,588548723.022746,,"2018-08-26T09:45:23.0227459Z","2018-08-26-09:46:32.2067459"
397647423.00000,588613505.023484,,"2018-08-27T03:45:05.0234839Z","2018-08-27-03:46:14.2074840"
398129934.00000,589096016.029196,,"2018-09-01T17:46:56.0291960Z","2018-09-01-17:48:05.2131960"
398187388.00000,589153470.029835,,"2018-09-02T09:44:30.0298349Z","2018-09-02-09:45:39.2138350"
398273780.00000,589239862.030861,,"2018-09-03T09:44:22.0308610Z","2018-09-03-09:45:31.2148610"
398360170.00000,589326252.031859,,"2018-09-04T09:44:12.0318590Z","2018-09-04-09:45:21.2158590"
398702104.00000,589668186.035859,,"2018-09-08T08:43:06.0358589Z","2018-09-08-08:44:15.2198590"
398763323.00000,589729405.036573,,"2018-09-09T01:43:25.0365729Z","2018-09-09-01:44:34.2205729"
398849711.00000,589815793.037580,,"2018-09-10T01:43:13.0375800Z","2018-09-10-01:44:22.2215800"
398932500.00000,589898582.038543,,"2018-09-11T00:43:02.0385429Z","2018-09-11-00:44:11.2225430"
399134053.00000,590100135.040921,,"2018-09-13T08:42:15.0409209Z","2018-09-13-08:43:24.2249209"
399224060.00000,590190142.041963,,"2018-09-14T09:42:22.0419629Z","2018-09-14-09:43:31.2259629"
399306822.00000,590272904.042942,,"2018-09-15T08:41:44.0429419Z","2018-09-15-08:42:53.2269419"
399479602.00000,590445684.044950,,"2018-09-17T08:41:24.0449500Z","2018-09-17-08:42:33.2289500"
399558777.00000,590524859.045874,,"2018-09-18T06:40:59.0458739Z","2018-09-18-06:42:08.2298740"
399652390.00000,590618472.046978,,"2018-09-19T08:41:12.0469779Z","2018-09-19-08:42:21.2309780"
399767605.00000,590733687.048309,,"2018-09-20T16:41:27.0483089Z","2018-09-20-16:42:36.2323089"
399817938.00000,590784020.048909,,"2018-09-21T06:40:20.0489089Z","2018-09-21-06:41:29.2329089"
399943973.00000,590910055.050337,,"2018-09-22T17:40:55.0503369Z","2018-09-22-17:42:04.2343369"
399990709.00000,590956791.050917,,"2018-09-23T06:39:51.0509170Z","2018-09-23-06:41:00.2349170"
400055541.00000,591021623.051669,,"2018-09-24T00:40:23.0516690Z","2018-09-24-00:41:32.2356690"
400149083.00000,591115165.052757,,"2018-09-25T02:39:25.0527570Z","2018-09-25-02:40:34.2367570"
400224719.00000,591190801.053648,,"2018-09-25T23:40:01.0536479Z","2018-09-25-23:41:10.2376480"
400336263.00000,591302345.054937,,"2018-09-27T06:39:05.0549370Z","2018-09-27-06:40:14.2389370"
400422654.00000,591388736.055953,,"2018-09-28T06:38:56.0559530Z","2018-09-28-06:40:05.2399530"
400541490.00000,591507572.057332,,"2018-09-29T15:39:32.0573320Z","2018-09-29-15:40:41.2413320"
400627880.00000,591593962.058327,,"2018-09-30T15:39:22.0583269Z","2018-09-30-15:40:31.2423269"
400721432.00000,591687514.059404,,"2018-10-01T17:38:34.0594040Z","2018-10-01-17:39:43.2434040"
400789815.00000,591755897.060016,,"2018-10-02T12:38:17.0600160Z","2018-10-02-12:39:26.2440160"
400836581.00000,591802663.060560,,"2018-10-03T01:37:43.0605599Z","2018-10-03-01:38:52.2445600"
400962592.00000,591928674.062011,,"2018-10-04T12:37:54.0620110Z","2018-10-04-12:39:03.2460110"
401012960.00000,591979042.062598,,"2018-10-05T02:37:22.0625979Z","2018-10-05-02:38:31.2465980"
401146205.00000,592112287.064149,,"2018-10-06T15:38:07.0641490Z","2018-10-06-15:39:16.2481490"
401239766.00000,592205848.065207,,"2018-10-07T17:37:28.0652070Z","2018-10-07-17:38:37.2492070"
401315347.00000,592281429.066102,,"2018-10-08T14:37:09.0661020Z","2018-10-08-14:38:18.2501020"
401434134.00000,592400216.067471,,"2018-10-09T23:36:56.0674710Z","2018-10-09-23:38:05.2514710"
401570899.00000,592536981.069050,,"2018-10-11T13:36:21.0690499Z","2018-10-11-13:37:30.2530499"
401668099.00000,592634181.070151,,"2018-10-12T16:36:21.0701509Z","2018-10-12-16:37:30.2541509"
401758075.00000,592724157.071189,,"2018-10-13T17:35:57.0711889Z","2018-10-13-17:37:06.2551889"
401844464.00000,592810546.072187,,"2018-10-14T17:35:46.0721869Z","2018-10-14-17:36:55.2561869"
